slot,txns,cu,cu_percentage,rewards,leader,fees_count,fees_percentage,fees_average,fees_total,fees_max
16478740,106,7624376,0.25414586666666666,,0xFeebabE6b0418eC13b30aAdF129F5DcDd4f70CeA,106,100,2343037195.3207545,248361942704,37000000000
16479100,148,14291070,0.476369,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,148,100,3018271433.222973,446704172117,109887799460
16479460,154,15181216,0.5060405333333333,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,154,100,29695557706.66883,4573115886827,4153081285444
16479820,125,16617122,0.5539040666666667,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,125,100,3183314803.592,397914350449,129512845902
16480180,247,29971305,0.9990435,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,247,100,4577086939.323887,1130540474013,546038170849
16480540,134,11787770,0.3929256666666667,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,134,100,24325011301.320896,3259551514377,1380449715193
16480900,71,6475360,0.21584533333333333,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,71,100,2371017812.6901407,168342264701,44000000000
16481260,137,15135554,0.5045184666666667,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,137,100,3426444908.182482,469422952421,200000000000
16481620,101,7998318,0.2666106,,0xEeEE8Db5fC7d505e99970945a9220Ab7992050E3,101,100,6357283313.762376,642085614690,349751957842
16481980,271,24409337,0.8136445666666666,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,271,100,3106587476.472325,841885206124,260822858196
16482340,115,11334545,0.3778181666666667,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,115,100,1667974117.1217391,191817023469,17619852193
16482700,160,18440398,0.6146799333333334,,0xeBec795c9c8bBD61FFc14A6662944748F299cAcf,160,100,2988270464.8125,478123274370,188000000000
16483060,111,13343105,0.4447701666666667,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,111,100,13931624196.108109,1546410285768,1001610568130
16483420,106,9689525,0.3229841666666667,,0x9665F077656fc5d34CC7B461902EA2e9C111BB92,106,100,2575060608.3018866,272956424480,30000000000
16483780,113,19379352,0.6459784,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,113,100,10047139814.486725,1135326799037,859477166214
16484140,202,24691397,0.8230465666666666,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,202,100,4970605711.356436,1004062353694,30000000000
16484500,163,15632660,0.5210886666666666,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,163,100,2961182780.2822084,482672793186,167811382298
16484860,163,18416083,0.6138694333333333,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,163,100,1890020805.380368,308073391277,25042110404
16485220,219,13130222,0.43767406666666664,,0x8880bb98e7747f73b52a9cfA34DAb9A4A06afA38,219,100,8248754027.662101,1806477132058,243817079123
16485580,113,10021999,0.3340666333333333,,0xbd3Afb0bB76683eCb4225F9DBc91f998713C3b01,113,100,3762418343.6902657,425153272837,160226812455
16485940,158,12808218,0.4269406,,0xb30b1311112B535c5E8aE86Ef8dD1B7f76017CD2,158,100,6536766193.411392,1032809058559,240000340847
16486300,155,18262039,0.6087346333333333,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,155,100,2915392960.7806454,451885908921,32129812220
16486660,157,13651932,0.4550644,,0x473780deAF4a2Ac070BBbA936B0cdefe7F267dFc,157,100,1960618225.3184714,307817061375,32129812220
16487020,141,11340127,0.37800423333333333,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,141,100,4547522023.276596,641200605282,296137297681
16487380,150,13990232,0.4663410666666667,,0xAAB27b150451726EC7738aa1d0A94505c8729bd1,150,100,10610090346.453333,1591513551968,868712584608
16487740,166,15523348,0.5174449333333333,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,166,100,1532073505.2710843,254324201875,18855183698
16488100,87,18920751,0.6306917,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,87,100,3117266138.7126436,271202154068,100000000000
16488460,107,10995615,0.3665205,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,107,100,2962591509.3831778,316997291504,122011985919
16488820,99,8579832,0.2859944,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,99,100,2169943994.080808,214824455414,31000000000
16489180,150,15915385,0.5305128333333333,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,150,100,6090446950.953333,913567042643,414403273614
16489540,105,28928320,0.9642773333333333,,0xFeebabE6b0418eC13b30aAdF129F5DcDd4f70CeA,105,100,1894256462.695238,198896928583,17490184117
16489900,60,14440248,0.4813416,,0x95e8403Ed2DcB25Dc07DEAAC6ebEe12f62EFBaDd,60,100,2703262590.45,162195755427,30000000000
16490260,105,9477299,0.31590996666666665,,0xFeebabE6b0418eC13b30aAdF129F5DcDd4f70CeA,105,100,2372460416.561905,249108343739,33101692189
16490620,127,15383077,0.5127692333333334,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,127,100,4536798005.3149605,576173346675,236209948981
16490980,151,13972169,0.46573896666666664,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,151,100,3274810915.1721854,494496448191,50082186672
16491340,109,10883022,0.3627674,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,109,100,2230955747.6513762,243174176494,22000000000
16491700,155,14354685,0.4784895,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,155,100,2167405827.290323,335947903230,32000000000
16492060,128,12923158,0.43077193333333336,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,128,100,8404056628.859375,1075719248494,399000000000
16492420,143,12285302,0.40951006666666667,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,143,100,1958902683.804196,280123083784,30906504644
16492780,133,13325497,0.4441832333333333,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,133,100,12229079742.864662,1626467605801,826795502274
16493140,160,12456405,0.4152135,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,160,100,4340536346.2625,694485815402,386625506094
16493500,192,18441441,0.6147147,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,192,100,2720636730.3541665,522362252228,61147189456
16493860,146,13577425,0.4525808333333333,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F,146,100,4494613905.602739,656213630218,39000000000
16494220,185,15610545,0.5203515,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,185,100,4247809721.7675676,785844798527,181089963551
16494580,99,9274135,0.30913783333333333,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,99,100,2004236754.6969697,198419438715,34480762542
16494940,129,12689305,0.42297683333333336,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,129,100,5850188491.077519,754674315349,190869528527
16495300,104,18009655,0.6003218333333333,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,104,100,2192356862.4326925,228005113693,46000000000
16495660,152,25060997,0.8353665666666666,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,152,100,2337213680.125,355256479379,61208330058
16496020,77,7715693,0.25718976666666665,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,77,100,1969020950.7792208,151614613210,38000000018
16496380,654,29985353,0.9995117666666666,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,654,100,1476583213.058104,965685421340,29791663147
16496740,124,8904210,0.296807,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,124,100,1820043090.7580645,225685343254,40000000000
16497100,121,13242915,0.4414305,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,121,100,2611550853.5041323,315997653274,94068572512
16497460,127,15726165,0.5242055,,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F,127,100,1913347486.8346457,242995130828,45284516021
16497820,159,13488721,0.44962403333333334,,0xBaF6dC2E647aeb6F510f9e318856A1BCd66C5e19,159,100,2076693007.7295597,330194188229,73139640752
16498180,134,18719669,0.6239889666666667,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,134,100,1560815759.761194,209149311808,13787263850
16498540,207,19914891,0.6638297,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,207,100,8402662071.183575,1739351048735,1057344712639
16498900,125,11716802,0.39056006666666665,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,125,100,2858276295.904,357284536988,67522135447
16499260,4,633231,0.0211077,,0xfA0807E72fe99e6439aB370051F48E385C119CA7,4,100,2950000000,11800000000,6500000000
16499620,248,21932834,0.7310944666666667,,0xBaF6dC2E647aeb6F510f9e318856A1BCd66C5e19,248,100,2348105877.814516,582330257698,45564149242
16499980,156,12963707,0.4321235666666667,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,156,100,3976833185.051282,620385976868,97982861408
16500340,148,13930751,0.4643583666666667,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,148,100,2852648510.0202703,422191979483,65988208805
16500700,160,14602607,0.4867535666666667,,0x4675C7e5BaAFBFFbca748158bEcBA61ef3b0a263,160,100,1870769652.03125,299323144325,23679580329
16501060,171,18031088,0.6010362666666667,,0xBaF6dC2E647aeb6F510f9e318856A1BCd66C5e19,171,100,3186736534.251462,544931947357,156461679778
16501420,264,29969764,0.9989921333333334,,0x4675C7e5BaAFBFFbca748158bEcBA61ef3b0a263,264,100,1991657510.378788,525797582740,50000000000
16501780,116,11983864,0.39946213333333336,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,116,100,2433755002.37069,282315580275,69867301299
16502140,132,14784772,0.49282573333333335,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,132,100,1479450973.280303,195287528473,17028497702
16502500,133,10965104,0.36550346666666667,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,133,100,2006948255.857143,266924118029,31927017578
16502860,107,8544056,0.2848018666666667,,0x0000000000000000000000000000000000000000,107,100,2079487205.766355,222505131017,75000000000
16503220,86,10396119,0.3465373,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,86,100,1607219373.6162791,138220866131,23500000000
16503580,144,18176357,0.6058785666666666,,0x535B918F3724001FD6Fb52fCC6cBC220592990A3,144,100,2088965899.8125,300811089573,75000000000
16503940,229,29985769,0.9995256333333333,,0xd1A0b5843F384f92a6759015c742fc12d1d579a1,229,100,1340665958.628821,307012504526,18598021913
16504300,108,8952366,0.2984122,,0xFeebabE6b0418eC13b30aAdF129F5DcDd4f70CeA,108,100,1387541921.5462964,149854527527,17066010602
16504660,115,17183927,0.5727975666666667,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,115,100,4064339424.2434783,467399033788,90562405572
16505020,87,8373896,0.27912986666666667,,0xFeebabE6b0418eC13b30aAdF129F5DcDd4f70CeA,87,100,2283553206.5287356,198669128968,78354634773
16505380,125,10304483,0.34348276666666666,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,125,100,8134353906.752,1016794238344,717760084735
16505740,90,7553911,0.2517970333333333,,0xeBec795c9c8bBD61FFc14A6662944748F299cAcf,90,100,2542900475.111111,228861042760,69000000000
16506100,134,10560967,0.35203223333333333,,0xBaF6dC2E647aeb6F510f9e318856A1BCd66C5e19,134,100,2535314701.723881,339732170031,50000000000
16506460,88,7858072,0.2619357333333333,,0x3Bee5122E2a2FbE11287aAfb0cB918e22aBB5436,88,100,1363959792.2954545,120028461722,18407686445
16506820,83,7142056,0.23806853333333333,,0x3820c9d5865B3fA52b54E1725f2e3A6F17221aA1,83,100,4687685752.626506,389077917468,64881451166
16507180,114,12275878,0.4091959333333333,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,114,100,1616071310.5964913,184232129408,21089072483
16507540,119,10518153,0.3506051,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,119,100,2845927794.352941,338665407528,100104257101
16507900,190,23852360,0.7950786666666667,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,190,100,2244495971.2894735,426454234545,31768942017
16508260,167,14833308,0.4944436,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,167,100,2473371223.0598803,413052994251,20924627910
16508620,129,29250867,0.9750289,,0xBaF6dC2E647aeb6F510f9e318856A1BCd66C5e19,129,100,3080867884.1705427,397431957058,28151856466
16508980,187,18722665,0.6240888333333333,,0xfFEE087852cb4898e6c3532E776e68BC68b1143B,187,100,1319686584.1336899,246781391233,13543742710
16509340,126,14425012,0.48083373333333335,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,126,100,2210814483.9920635,278562624983,58540031289
16509700,164,12800030,0.42666766666666667,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F,164,100,1264684340.3536584,207408231818,30000000000
16510060,103,8925099,0.2975033,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F,103,100,2163911300.194175,222882863920,20027060946
16510420,101,13126776,0.4375592,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,101,100,2837289423.5544553,286566231779,81047951266
16510780,163,29817687,0.9939229,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,163,100,2682298899.3312883,437214720591,124451080561
16511140,147,15854708,0.5284902666666667,,0xFeebabE6b0418eC13b30aAdF129F5DcDd4f70CeA,147,100,1790568906.462585,263213629250,74488165841
16511500,118,9331281,0.3110427,,0xFeebabE6b0418eC13b30aAdF129F5DcDd4f70CeA,118,100,6857947917.661017,809237854284,460326058000
16511860,112,9796513,0.32655043333333333,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,112,100,5666576195.776786,634656533927,504925379903
16512220,74,28727874,0.9575958,,0xFeebabE6b0418eC13b30aAdF129F5DcDd4f70CeA,74,100,11779459818.094595,871680026539,727163512039
16512580,327,29067155,0.9689051666666667,,0x388C818CA8B9251b393131C08a736A67ccB19297,327,100,2238946776.207951,732135595820,92969390480
16512940,143,16345578,0.5448526,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,143,100,1895876730.2517483,271110372426,19394620392
16513300,171,15366109,0.5122036333333333,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,171,100,2261018018.1871343,386634081110,50000000000
16513660,137,13440524,0.44801746666666664,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,137,100,2338250436.182482,320340309757,78177240838
16514020,104,10727727,0.3575909,,0xee313647779301C6d59c12BD1639e358DF058f5D,104,100,2077440769.3846154,216053840016,25000000000
16514380,147,14156384,0.4718794666666667,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,147,100,3052623107.2108846,448735596760,101654579261
16514740,182,16893275,0.5631091666666667,,0xFeebabE6b0418eC13b30aAdF129F5DcDd4f70CeA,182,100,9967673437.785715,1814116565677,1093245032604
16515100,132,13884438,0.4628146,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,132,100,3072089150.242424,405515767832,77135553290
16515460,16,1446902,0.04823006666666667,,0x9f4Cf329f4cF376B7ADED854D6054859dd102a2A,16,100,1524304740.25,24388875844,9000000000
16515820,152,18225576,0.6075192,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,152,100,1683536212.5855262,255897504313,15000000000
16516180,119,10910300,0.36367666666666665,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,119,100,2158928146.2436976,256912449403,30000000000
16516540,148,13103586,0.4367862,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,148,100,1270415881.2905405,188021550431,17523985218
16516900,120,13928794,0.46429313333333333,,0xBaF6dC2E647aeb6F510f9e318856A1BCd66C5e19,120,100,1322383778.2416666,158686053389,21000000000
16517260,341,24334490,0.8111496666666667,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,341,100,1670130180.4105573,569514391520,27268629025
16517620,141,13314138,0.4438046,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,141,100,1804808664.7588654,254478021731,29000000000
16517980,123,21254255,0.7084751666666667,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,123,100,10910970096.658537,1342049321889,1146596445852
16518340,292,29970761,0.9990253666666666,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,292,100,6877565673.489726,2008249176659,696729040570
16518700,97,9328926,0.3109642,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,97,100,2180439948.7731957,211502675031,113870603929
16519060,147,13914275,0.46380916666666666,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,147,100,1719383584.8435373,252749386972,30000000000
16519420,149,13699712,0.45665706666666667,,0x473780deAF4a2Ac070BBbA936B0cdefe7F267dFc,149,100,1651383647.7785234,246056163519,32129812220
16519780,127,12096548,0.40321826666666666,,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F,127,100,47227540754.125984,5997897675774,5306640905879
16520140,148,19023053,0.6341017666666666,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,148,100,4672456739.52027,691523597449,158263579643
16520500,168,16913468,0.5637822666666666,,0x737d00A3d9B97db12C9314A28106270f4d5B30Cd,168,100,1474890983.6904762,247781685260,10000000000
16520860,169,14886236,0.49620786666666666,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,169,100,13438037626.633137,2271028358901,1059829882387
16521220,136,13298329,0.4432776333333333,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,136,100,2601167141.845588,353758731291,72758151074
16521580,159,15738243,0.5246081,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,159,100,3353535937.062893,533212213993,291076559715
16521940,162,15730741,0.5243580333333333,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F,162,100,2298176515.148148,372304595454,35578690194
16522300,176,13826282,0.46087606666666664,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,176,100,2122691835.9204545,373593763122,61369557955
16522660,164,14338298,0.47794326666666664,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,164,100,1567405294.1463416,257054468240,27337858295
16523020,126,13160786,0.4386928666666667,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,126,100,7129581964.476191,898327327524,240010000000
16523380,111,10230361,0.34101203333333335,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,111,100,1497701399.5765765,166244855353,22000000000
16523740,104,10056714,0.3352238,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,104,100,3815902208.8653846,396853829722,95346882816
16524100,135,12670023,0.4223341,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,135,100,1507619516.925926,203528634785,20210720941
16524460,201,14065078,0.46883593333333334,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,201,100,1232710719.9402986,247774854708,51951180878
16524820,113,15174019,0.5058006333333334,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,113,100,1126176719.2300885,127257969273,16668613883
16525180,138,8920141,0.2973380333333333,,0xFeebabE6b0418eC13b30aAdF129F5DcDd4f70CeA,138,100,1079866775.326087,149021614995,17605638060
16525540,221,29995521,0.9998507,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,221,100,1786495881.4298642,394815589796,16351597250
16525900,125,14708838,0.4902946,,0xbd3Afb0bB76683eCb4225F9DBc91f998713C3b01,125,100,2282653596.904,285331699613,76509522249
16526260,156,12448423,0.41494743333333334,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,156,100,1322128199.224359,206251999079,23509703396
16526620,168,26786833,0.8928944333333333,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,168,100,1714165883.892857,287979868494,21034995949
16526980,165,14852552,0.4950850666666667,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,165,100,1673355954.3030303,276103732460,32581232382
16527340,201,14296269,0.4765423,,0xBaF6dC2E647aeb6F510f9e318856A1BCd66C5e19,201,100,4432013668.432836,890834747355,152823733000
16527700,126,9761705,0.32539016666666665,,0xbd3Afb0bB76683eCb4225F9DBc91f998713C3b01,126,100,2232073538.388889,281241265837,34174090937
16528060,169,12741312,0.4247104,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,169,100,4751225884.686391,802957174512,198383184729
16528420,121,10419127,0.3473042333333333,,0x57af10eD3469b2351AE60175d3C9B3740E1Bb649,121,100,8833800795.90909,1068889896305,518517660857
16528780,162,13477057,0.4492352333333333,,0xF17d119eFFA0dCbe24D3fA346860be851150358F,162,100,1687628919.0617285,273395884888,73785955311
16529140,145,13783687,0.45945623333333335,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,145,100,4381890624.075862,635374140491,244722588367
16529500,141,11685652,0.38952173333333334,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,141,100,10741594357.957447,1514564804472,1142725784084
16529860,109,18062854,0.6020951333333333,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,109,100,5395733233.816514,588134922486,171755538350
16530220,152,15960686,0.5320228666666666,,0xBaF6dC2E647aeb6F510f9e318856A1BCd66C5e19,152,100,2481832422.5328946,377238528225,60000000000
16530580,224,13490059,0.44966863333333335,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,224,100,1175865946.6964285,263393972060,19848954283
16530940,172,19270199,0.6423399666666667,,0xBaF6dC2E647aeb6F510f9e318856A1BCd66C5e19,172,100,2242736406.668605,385750661947,42000000000
16531300,117,12467413,0.41558043333333333,,0x388C818CA8B9251b393131C08a736A67ccB19297,117,100,1986674775.7777777,232440948766,22903381933
16531660,70,5206322,0.17354406666666666,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,70,100,1847851616.2142856,129349613135,18667153522
16532020,127,13115167,0.4371722333333333,,0x388C818CA8B9251b393131C08a736A67ccB19297,127,100,1576486337.992126,200213764925,50000000000
16532380,133,13687254,0.4562418,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,133,100,2856561228.345865,379922643370,123432753174
16532740,133,12402765,0.4134255,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,133,100,1923858416.7368422,255873169426,33650000000
16533100,111,13411954,0.4470651333333333,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,111,100,9560216902.765766,1061184076207,626871638290
16533460,158,12125993,0.4041997666666667,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,158,100,1918370528.1518986,303102543448,19024810903
16533820,134,14158394,0.4719464666666667,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,134,100,2311666594.3358207,309763323641,46271566929
16534180,23,1397559,0.0465853,,0xFE1e4447f5b124227fe45C5e7f0B9C878CF782C3,23,100,2374593821.7391305,54615657900,18960898771
16534540,141,13558156,0.45193853333333334,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326,141,100,2979217155.41844,420069618914,58023847904
16534900,130,14354596,0.47848653333333335,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,130,100,1813630631.5692308,235771982104,45930647164
16535260,321,24576168,0.8192056,,0x388C818CA8B9251b393131C08a736A67ccB19297,321,100,2983436687.3925233,957683176653,44000000000
16535620,232,17447504,0.5815834666666667,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,232,100,2120879920.8318965,492044141633,46000000000
16535980,151,18260621,0.6086873666666667,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,151,100,4108538889.9933777,620389372389,225209955300
16536340,128,26890514,0.8963504666666666,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,128,100,17778202188.132812,2275609880081,774956032738
16536700,18,2116928,0.07056426666666667,,0x8ca9BE37002E20D28919854DF521643F265aBAA9,18,100,4458304176.888889,80249475184,50000000000
16537060,153,13623710,0.45412366666666665,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,153,100,5017464618.379085,767672086612,68349622511
16537420,162,15375061,0.5125020333333333,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,162,100,11219835325,1817613322650,762936701441
16537780,139,12376833,0.4125611,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,139,100,3225733287.6043167,448376926977,40000000000
16538140,144,17334746,0.5778248666666667,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,144,100,6440238457.284722,927394337849,357825729268
16538500,126,12096133,0.40320443333333333,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,126,100,5537902686.873015,697775738546,443227946111
16538860,142,12328782,0.4109594,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,142,100,1601353667.1760564,227392220739,22971897978
16539220,146,11790023,0.39300076666666667,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,146,100,1249699795.8082192,182456170188,48665721260
16539580,136,14714522,0.49048406666666666,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,136,100,4208359530.772059,572336896185,287929234687
16539940,151,15392673,0.5130891,,0xBaF6dC2E647aeb6F510f9e318856A1BCd66C5e19,151,100,1611791436.8874173,243380506970,26586865867
16540300,123,12949924,0.4316641333333333,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,123,100,2352629720.6422763,289373455639,45266460928
16540660,112,11179759,0.3726586333333333,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,112,100,2670900185.232143,299140820746,45000000000
16541020,177,14414661,0.4804887,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,177,100,1839543264.8983052,325599157887,33000000000
16541380,150,10768570,0.3589523333333333,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,150,100,2020637133.3266666,303095569999,33950100634
16541740,126,12893864,0.4297954666666667,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,126,100,2504530011.3809524,315570781434,35567887650
16542100,109,9295499,0.30984996666666664,,0xE94f1fa4F27D9d288FFeA234bB62E1fBC086CA0c,109,100,3440675518.5137615,375033631518,69000000000
16542460,134,14140562,0.4713520666666667,,0xbd3Afb0bB76683eCb4225F9DBc91f998713C3b01,134,100,6839255207.865672,916460197854,248413822837
16542820,118,11218165,0.37393883333333333,,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F,118,100,7404212481.262712,873697072789,255000000000
16543180,144,15010790,0.5003596666666666,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F,144,100,5362868654.520833,772253086251,62893206280
16543540,148,14307113,0.4769037666666667,,0xBaF6dC2E647aeb6F510f9e318856A1BCd66C5e19,148,100,3635584280.858108,538066473567,200000000000
16543900,130,14292981,0.4764327,,0xbd3Afb0bB76683eCb4225F9DBc91f998713C3b01,130,100,3391189430.915385,440854626019,81620869318
16544260,143,14424941,0.48083136666666665,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,143,100,5638557712.93007,806313752949,158877389540
16544620,162,18758377,0.6252792333333334,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,162,100,3786579321.987654,613425850162,50000000000
16544980,137,19267006,0.6422335333333333,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,137,100,8519605549.635036,1167185960300,426971808705
16545340,122,11343710,0.3781236666666667,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F,122,100,1858311194.9590163,226713965785,35195857035
