slot,txns,cu,cu_percentage,rewards,leader,fees_count,fees_percentage,fees_average,fees_total,fees_max
180833458,3908,29911166,0.6231492916666667,9873045,VymDdiepH77edNcNcKBKtRUb3gbQPtPyGh5NLcWaynj,73,0.018679631525077,6796,496089,50000
180842099,940,22383440,0.4663216666666667,2400650,3B2mGaZoFwzAnWCoZ4EAKdps4FbYbDKQ48jo8u1XWynU,46,0.048936170212766,6550,301299,50000
180850740,3467,42237489,0.8799476875,8912302,E4r87mnk6kkSaeNpHw2R4fSnzUR2ksajjZJDV5kpUpH2,173,0.049899048168445,7108,1229603,105000
180859381,2413,26825383,0.5588621458333334,6161728,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,67,0.027766266058848,8261,553456,50000
180868022,0,0,0,0,5MnFaDPf5PCusiXhkdB636yfDbG16WunRmLHmCHVH1MW,,,,,
180876663,2042,26808341,0.5585071041666667,5167287,HYbbNj9BiZ2ZGxGxWCry1KgjBt4SnojAmcKcUi6RxvMk,78,0.038197845249755,6020,469574,19000
180885304,5087,40605174,0.845941125,12873193,4642Ley88Zs7dvEDCyNqnesH1TBEisyx4GvgwXSBzGjR,140,0.027521132298015,6474,906386,50000
180893945,647,20838839,0.43414247916666665,1670661,646wp7gnRUojM2TSSDZJvXrxWcZ7DYAnLMD4HmrUTxGq,99,0.15301391035549,5518,546322,10000
180902586,5432,39171431,0.8160714791666667,13720132,73ET66kH1rxnkTByem6r7CX37Wc1FGmmBtP5uWYzjAs9,133,0.024484536082474,6468,860263,50000
180911227,281,23405020,0.48760458333333334,793421,FVnQ2L37Y3HzNmpLMRHLsHXGV6unEz2ABLp8JtoYxWmp,87,0.30960854092527,7090,616842,105000
180919868,3371,42329530,0.8818652083333334,8632266,6kfL3zErU3z9iofwdg6iM6UJDFZaVJNguAwy8SiN82db,156,0.046277069118956,6600,1029531,105000
180928509,0,0,0,0,HEy1DbF9mWRWXcKbnmgUgCDKui4aiKszqUYHMj32nuMF,,,,,
180937150,1424,45116708,0.9399314166666667,3677569,A5EGLkDcDFtMcB3Mtdn6cYgeAq1gDvx9Yop7y8eyt9MN,116,0.081460674157303,6424,745137,38109
180945791,246,26138251,0.5445468958333334,639220,BUv44cVtsdvU9z2BfFGk6s5JZZWrmVnq5qCaii5ARyyB,60,0.24390243902439,5557,333439,8107
180954432,2204,44039955,0.9174990625,5631748,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,160,0.072595281306715,6147,983495,20000
180963073,2444,43165114,0.8992732083333334,6339741,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,177,0.072422258592471,7257,1284482,305000
180971714,2588,34643742,0.721744625,6659219,HCgu8nJjgo9RWHkyeKQVzFgX6CuF1kVYtvUc1gQrNAQb,97,0.037480680061824,7200,698438,16000
180980355,2814,39049873,0.8135390208333333,7344912,2fFev6gBMMzfUzbSdVnnSzNXG9W9iZ9UNZuWpPKJKKjC,142,0.05046197583511,8942,1269824,105000
180988996,2440,43559336,0.9074861666666667,6270860,BpyjeG4SY9r3TNnc3rP22DP3wpsStFA1FaZWywNPy6dr,193,0.079098360655738,6356,1226719,20000
180997637,2317,43778297,0.9120478541666667,6411793,8KtF9eXQ9f7Qa4zyKq3w2pYxGZmXfMYyLpJgRx1Pqvt7,152,0.065602071644368,12853,1953585,484570
181006278,3921,29066779,0.6055578958333333,9880505,FjMVTPgur1MagwPwiWwkVDgcD2Xd91oMdw5d7VHuMTgB,78,0.019892884468248,5974,466009,10000
181058124,3023,42715257,0.8899011875,7714933,XkCriyrNwS3G4rzAXtG5B1nnvb5Ka1JtCku93VqeKAr,190,0.062851472047635,6210,1179866,51685
181066765,1557,24435454,0.5090719583333333,3934648,GosJ8GHbSUunTQPY5xEyjhY2Eg5a9qSuPhNC4Ctztr7y,88,0.056518946692357,5390,474295,8218
181075406,1826,35967202,0.7493167083333333,4614100,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,137,0.075027382256298,5534,758200,10000
181084047,4698,41231828,0.8589964166666667,11821171,A5nvA7aUhcQWBeKFaf8WC7e5Ryzp4piuWc3hkvpLfgSs,152,0.032354193273734,5542,842342,8933
181092688,4815,40649492,0.8468644166666667,12110866,ECAq48skWmYJobngNd8ZDUQxB8y9KCaRAAzsfp3y2hjK,134,0.027829698857736,5349,716731,7651
181101329,2823,40028792,0.8339331666666666,7155758,HwdfNWCqP2vXRvaHqQhoVUM2uPndaY8DDJzzBxCoPNHU,105,0.037194473963868,6348,666515,15060
181109970,2032,35415527,0.7378234791666667,5295843,AAHSdsnRREfdQNzDGRxai8CLXh9EPCoRdwULPqBYd9fb,95,0.046751968503937,9018,856685,127619
181118611,840,22365925,0.4659567708333333,2131321,5ejbTALcBsKQ7Cj1iSuu2mY5jqbYHqh9gF5ERXLiYj1z,75,0.089285714285714,5302,397642,7170
181127252,4456,36357555,0.7574490625,11239103,ATPHtHvsQuZm3gBgm7r9fhuXWgTPB9pr6ZLD6UbDYLTP,143,0.032091561938959,5687,813206,20000
181135893,3662,42016774,0.8753494583333333,9477631,A4hyMd3FyvUJSRafDUSwtLLaQcxRP4r1BRC9w2AJ1to2,153,0.041780447842709,8466,1295261,25000
181144534,663,3617278,0.07535995833333334,1661616,MELN6dUY8PhMPQpEiAkGrK2ev6M5rpJouepDKtkzRwH,13,0.019607843137255,5633,73232,7082
181153175,960,27477734,0.5724527916666666,2436905,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,97,0.10104166666667,5503,533809,10380
181161816,4069,29107681,0.6064100208333333,10235711,6y7V8dL673XFzm9QyC5vvh3itWkp7wztahBd2yDqsyrK,96,0.023593020398132,5744,551421,10614
181170457,3154,42722472,0.8900515,8028424,8QLfmTYxnws98ogFfxdpvRSfSR7U9HLcighZHNfFNQwT,145,0.045973367152822,6358,921847,124695
181179098,3455,34288192,0.7143373333333334,8726636,XkCriyrNwS3G4rzAXtG5B1nnvb5Ka1JtCku93VqeKAr,112,0.032416787264834,5788,648272,47142
181187739,1572,27966949,0.5826447708333333,4008343,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,89,0.056615776081425,5974,531685,20000
181196380,0,0,0,0,XkCriyrNwS3G4rzAXtG5B1nnvb5Ka1JtCku93VqeKAr,,,,,
181205021,1138,26635430,0.5549047916666666,2908224,LA1NEzryoih6CQW3gwQqJQffK2mKgnXcjSQZSRpM3wc,80,0.070298769771529,6018,481447,20000
181213662,2466,5178600,0.1078875,6185000,6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,0,0,0,0,0
181222303,297,25699951,0.5354156458333333,759704,B3KmR1pjxxxdzdAbVpbw7UHxoznFG17Gi3fVwjdGdxip,69,0.23232323232323,5354,369408,8000
181230944,4754,35088621,0.7310129375,12007570,CXPeim1wQMkcTvEHx9QdhgKREYYJD8bnaCCqPRwJ1to1,109,0.022928060580564,6607,720139,119639
181239585,1334,45489153,0.9476906875,3429925,9xv666a72r26Za91AMVU1qYEuUnwqYe7H8fpEqRw83E7,171,0.12818590704648,5496,939849,10000
181248226,3567,29983868,0.6246639166666667,8971414,G7kTcjJkdf5jMaFxkTAexuCNBjrZFvt8ofp8BdFPwBaC,85,0.023829548640314,5622,477828,15000
181256867,2254,44245131,0.9217735625,6105705,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,166,0.073646850044366,10460,1736410,630408
181265508,3131,42500777,0.8854328541666666,8005594,524nvr3JESQpYq5UUD7QMkpuDMg8TyyJBGr5m47jWZfe,231,0.073778345576493,6174,1426187,128768
181274149,1906,23702830,0.4938089583333333,4799090,G2TBEh2ahNGS9tGnuBNyDduNjyfUtGhMcssgRb8b6KfH,80,0.041972717733473,5352,428180,10000
181282790,3253,25754443,0.5365508958333334,8174891,DChRyhfTosLADCyHj1JU69geyrWm4ov2SYyNkqMN9qgp,69,0.021211189671073,5359,369782,10000
181291431,2356,44389764,0.92478675,5925523,FzQqaDStQQHs52YKeCnDovwSqvyZBCgs2kJcmvoFZwaS,131,0.055602716468591,5351,701045,8000
181300072,2752,40923253,0.8525677708333333,6925263,Cbffhd9FrPZHzTSPboS6jRNfTfmjzJUBgMy1ukfvzKx8,151,0.054869186046512,5368,810526,16000
181308713,3086,42888041,0.8935008541666667,7769030,Dq3piY2ZcBvNN84j2EhDLtTzRAw95za7Eau89pNcmSd5,125,0.04050550874919,5584,698059,20000
181317354,3278,37243906,0.7759147083333333,8259504,CXPeim1wQMkcTvEHx9QdhgKREYYJD8bnaCCqPRwJ1to1,90,0.027455765710799,5933,534008,20000
181325995,1326,29806208,0.6209626666666667,3382421,HpcB5Qg8Y9E73dUkot5e8HkgAJbExsYeUzniY4bCuKac,116,0.087481146304676,5775,669842,20000
181334636,1262,45014582,0.9378037916666667,3297001,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,220,0.1743264659271,6018,1324001,105000
181343277,2069,22575405,0.4703209375,5195971,76rcGHdPvgs8G1XrzCXUTWtwgT59AFDvpB4VbTS2TBBJ,60,0.028999516674722,5366,321942,10000
181351918,3167,29826107,0.6213772291666667,7958512,cZCvgqgrdX2LCScVku8CprMnAUZtSicBDJ8eiowfonn,85,0.026839280075781,5318,452024,10000
181360559,1611,45129905,0.9402063541666666,4394588,XkCriyrNwS3G4rzAXtG5B1nnvb5Ka1JtCku93VqeKAr,160,0.099317194289261,9432,1509175,155100
181369200,4065,29173806,0.607787625,10223192,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,90,0.022140221402214,5293,476383,10000
181377841,1698,22267602,0.463908375,4271731,fishfishrD9BwrQQiAcG6YeYZVUYVJf3tb9QGQPMJqF,59,0.034746760895171,5313,313461,10000
181386482,2739,30727511,0.6401564791666666,6886489,HpcB5Qg8Y9E73dUkot5e8HkgAJbExsYeUzniY4bCuKac,92,0.033588901058781,5576,512978,15000
181395123,1288,45033757,0.9382032708333333,4284169,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,184,0.14285714285714,16404,3018337,1811490
181403764,3960,41638760,0.8674741666666667,10267358,BUv44cVtsdvU9z2BfFGk6s5JZZWrmVnq5qCaii5ARyyB,164,0.041414141414141,9175,1504715,338278
181412405,2245,34323147,0.7150655625,5667894,XkCriyrNwS3G4rzAXtG5B1nnvb5Ka1JtCku93VqeKAr,68,0.030289532293987,5673,385787,18185
181421046,3296,28365241,0.5909425208333333,8275828,7XSCAfoJ11zrQxonjbGZHLUL8tqpF7yhkxiieLds9mdH,72,0.021844660194175,5440,391656,20000
181429687,825,25332545,0.5277613541666667,2102570,BSVckjdW2f8kcXPGcrPPtV9kUDBZ8w8PjrrGVnxgEdwq,83,0.10060606060606,5303,440139,7313
181438328,4998,29021094,0.604606125,12521819,HbidP4hpQdwhkzrxder3x3VNPt6DQnE25gFG46napD2p,59,0.011804721888756,5316,313638,8148
181490174,1666,44729432,0.9318631666666667,4283923,VymDdiepH77edNcNcKBKtRUb3gbQPtPyGh5NLcWaynj,134,0.080432172869148,6700,897846,63062
181498815,1987,31711335,0.6606528125,5025727,4QNekaDqrLmUENqkVhGCJrgHziPxkX9kridbKwunx9su,140,0.070457976849522,5653,791454,19000
181507456,1323,44598516,0.92913575,3435382,AWHfhBSMN7rX7NEDrKNfjnUyR7W1xpfistTy6w9GqT6U,157,0.11866969009826,6565,1030763,105000
181516097,2210,30502967,0.6354784791666667,5568136,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,81,0.036651583710407,5448,441271,20000
181524738,2506,43535646,0.906992625,8086484,8xWsmbZdGLXNsrNjrVWQX8WsrDoX1dohtM2ncK9vtUvb,143,0.05706304868316,30021,4292967,2987940
181533379,2017,44620140,0.92958625,5143262,zeiUD366nfvMkbMn78QzyhWs927JASUb8ftaCNEyjCH,146,0.072384729796728,5764,841523,20000
181542020,4215,32966520,0.6868025,10631341,8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs,122,0.028944246737841,6047,737682,10000
181550661,1532,45350594,0.9448040416666666,3987824,DUND26mEDfFeaPsVof3YvbXDRvpuQX7HMUJrLgEWzYw4,156,0.10182767624021,6991,1090648,25000
181559302,3429,29617343,0.6170279791666666,8698096,7wohoM4oWam7mRKEYCxU3xKoFf6Q7ft1wHqkfFrmaz7K,89,0.025955088947215,7317,651191,110000
181567943,874,22971020,0.47856291666666667,2223736,ATPHtHvsQuZm3gBgm7r9fhuXWgTPB9pr6ZLD6UbDYLTP,75,0.085812356979405,5700,427472,12005
181576584,3080,36170423,0.7535504791666666,7806183,2qprVNLV2BP3yApsiFgXoArtsX2oqX3hi7XsKo1vSDVP,145,0.047077922077922,6016,872366,105000
181585225,2620,44151554,0.9198240416666666,11056005,7cVfgArCheMR6Cs4t6vz5rfnqd56vZq4ndaBrY5xkxXy,148,0.056488549618321,65655,9717010,2505000
181593866,1617,28155762,0.586578375,4254560,EMoYzBCJgHexN2auwmj1tHbmURHJhgWbuZfGoYMernyA,72,0.044526901669759,10474,754119,371740
181602507,912,22498264,0.46871383333333333,2321240,HoaMTjC3cZ1ShFiYKHjPnNusDHFw26jjKihV6asgARsP,65,0.071271929824561,5654,367479,10000
181611148,4859,36830952,0.7673115,12199007,CNxzTnQaPHokwJ4a53wPvmYdaYz1QR4ZiWHutfSoneZX,118,0.024284832270014,5365,633013,20000
181619789,4817,36355232,0.7574006666666667,12119101,4JryygoiM1j324fYkeBzcQDcwRfd2WpgkEzUePFj1rJY,87,0.018061033838489,6244,543202,60575
181628430,2797,31323300,0.65256875,7045770,D1YiS12L4M2P2UF9AvxXdFQfHbRZrV8PSkwH87iG7t2A,93,0.03324991061852,5877,546539,33000
181637071,2276,44496242,0.9270050416666666,6341371,EMoYzBCJgHexN2auwmj1tHbmURHJhgWbuZfGoYMernyA,128,0.056239015817223,14982,1917741,506500
181645712,3422,35846148,0.74679475,16926604,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,205,0.059906487434249,86552,17743207,110000
181654353,853,36365456,0.7576136666666666,2282252,5ZqYxrnDuBmPPCRxayzfRPygdC8vcoLKJVgSg9pprjX8,123,0.14419695193435,7232,889503,25000
181662994,0,0,0,0,9E66AGL6BCLsmhGfKA7Xh2waZ6A2EQ1JCbabmpKcvyk6,,,,,
181671635,2234,37414952,0.7794781666666667,6974946,D91hS1rccFa5idPr9TpWmhPxfyJCtzHaet2juYzQNrPC,167,0.074753804834378,21436,3579891,845039
181680276,5213,31783587,0.6621580625,13107417,HbidP4hpQdwhkzrxder3x3VNPt6DQnE25gFG46napD2p,101,0.019374640322271,6087,614834,33000
181688917,2828,43088280,0.8976725,7209440,fishfishrD9BwrQQiAcG6YeYZVUYVJf3tb9QGQPMJqF,160,0.056577086280057,6618,1058879,25000
181697558,2074,44177169,0.9203576875,7240322,EMoYzBCJgHexN2auwmj1tHbmURHJhgWbuZfGoYMernyA,116,0.055930568948891,40307,4675643,1558386
181706199,3628,42152015,0.8781669791666666,9111144,9eo8zbCzPB98r8oJ2rTmXDjVqSUXUY1mCbv8qGHHwHDy,123,0.033902976846748,5384,662287,8000
181714840,1715,44638420,0.9299670833333333,4467433,6hPGtyetcZPrG3wVDUZJjCwn59Eum3roPzkd1nx2B3oV,119,0.069387755102041,7772,924866,165000
181723481,2221,29627265,0.6172346875,5587386,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,89,0.040072039621792,5335,474771,10000
181732122,2090,44577762,0.928703375,5322655,Dsx767ApcHX689ViFHTUMeJ7V6vLaNH29JSk8jv6Q5mS,171,0.081818181818182,6025,1030309,25000
181740763,3990,32635047,0.6798968125,10004197,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,113,0.028320802005013,5384,608394,10000
181749404,2517,42857856,0.892872,6481602,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,195,0.077473182359952,6375,1243204,105000
181758045,1805,26093779,0.5436203958333333,4528626,Cogent51kHgGLHr7zpkpRjGYFXM57LgjHjDdqXd4ypdA,83,0.045983379501385,5208,432252,7778
181766686,4070,33688622,0.7018462916666667,10636005,C4VvF8VcC49FC7iVfAWr8MSiS3mT1UvDAVNXkB5UUHKD,87,0.021375921375921,15023,1307010,829444
181775327,1759,29516324,0.6149234166666666,4432924,7CbxuNuAeZBeTKDVfiJxz8ZJphVSNVbS8T6n7kfuiXq1,72,0.040932347924957,5637,405847,10000
181783968,1845,44843675,0.9342432291666667,4804267,VymDdiepH77edNcNcKBKtRUb3gbQPtPyGh5NLcWaynj,167,0.090514905149051,7207,1203534,30000
181792609,1604,27283760,0.5684116666666666,4039704,D1YiS12L4M2P2UF9AvxXdFQfHbRZrV8PSkwH87iG7t2A,61,0.038029925187032,5318,324408,7694
181801250,3438,33453341,0.6969446041666667,8643997,Cs23cJMRuahuKh5oNhVmLhM2UrtaZLULLF3HqrxfTnHc,102,0.029668411867365,5765,587993,15035
181809891,2652,44013320,0.9169441666666667,7028030,CVvaeDPR2o7P1eawG5c9TPFLzSXAewwPovPmREaEL4Cm,108,0.040723981900452,12047,1301060,688339
181818532,2347,43719271,0.9108181458333333,6281312,7y5VhV4fkz6r4zUmH2UiwPjLwXzPL1PcV28or5NWkWRL,147,0.062633148700469,10154,1492623,165000
181827173,8697,18263700,0.38049375,21752500,Certusm1sa411sMpV9FPqU5dXAYhmmhygvxJ23S6hJ24,0,0,0,0,0
181835814,2945,29947524,0.62390675,7397097,AaapDdocMdZQaMAF1gXqKX2ixd7YYSxTpKHMcsbcF318,94,0.031918505942275,5577,524193,10000
181844455,1375,30415873,0.6336640208333333,3465883,DBKSEwzFx3i64censdCm7v95Ujp2sFfMtksBACkET2Kh,125,0.090909090909091,5334,666766,9220
181853096,2106,44146207,0.9197126458333333,5405762,GSTampk6BJRKSDkzhaMM49R7qRx98MTPYYWvKbp83XKc,118,0.056030389363723,7132,841524,105000
181861737,1838,44352164,0.9240034166666666,4643672,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,175,0.095212187159956,5442,952344,10001
181870378,3377,43017232,0.8961923333333334,9768599,DiGifdKABxzru2KsjN3YkZZmWP9mVMYK8HWadjtPtJit,149,0.044122001776725,22498,3352198,165000
181922224,2205,43958946,0.915811375,6629382,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,140,0.063492063492063,20777,2908764,246692
181930865,2549,9756794,0.20326654166666666,7129238,HaLanfo94ezLc3JZ55qqxr7W3qbe1PprJyv2uEtriEqN,14,0.0054923499411534,111677,1563475,747917
181939506,2351,44336142,0.923669625,14363888,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,147,0.062526584432157,120325,17687776,5050341
181948147,2069,44590343,0.9289654791666667,10557928,A95EBv1isSrZteiN6pq7Z19y9Bvw2fjHRtPdn4QsprDW,130,0.062832286128565,87814,11415856,801892
181956788,1829,16973404,0.35361258333333334,5859840,2pmZN4xED1hWtVYEwaZKPLhnaFMWidsjJ2VNRHYuLMbx,51,0.027884089666484,54504,2779679,1614884
181965429,2731,43292854,0.9019344583333333,13367044,G7kTcjJkdf5jMaFxkTAexuCNBjrZFvt8ofp8BdFPwBaC,142,0.051995606005126,96860,13754088,2503279
181974070,2307,37870056,0.7889595,7592837,3SkE34PVeGck2ArEffFKjihrQgURsvnoTAhitsNXNzXd,116,0.050281751192024,36342,4215673,504297
181982711,720,46418399,0.9670499791666667,1859568,6xUK9Nbonr4eoJNtHGoUEMmYKoPz5mipKzyDBv6deX4d,163,0.22638888888889,5547,904136,10000
181991352,1579,45269288,0.9431101666666667,4071217,BN7DyC1srWNesVNh8fLZsPYNxi362FwUUZ85iGf8e7AH,161,0.10196326789107,6288,1012433,37981
181999993,2402,20765746,0.43261970833333335,14163460,GoeW4aFK4dGoekJySgUynWDxBZiQJqm8GDAF4H53tDK9,88,0.036636136552873,189965,16716920,6551198
182008634,3415,37450693,0.7802227708333334,8617596,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,127,0.037188872620791,6025,765192,16282
182017275,3253,43142637,0.8988049375,8458842,DL6URBwusvYUFwEYZK4VEaoaynWSduUA9e4N7WDuZawf,134,0.041192745158315,9610,1287684,241806
182025916,4531,34400375,0.7166744791666667,11502542,Ninja1spj6n9t5hVYgF3PdnYz2PLnkt7rvaw3firmjs,87,0.019201059368793,8334,725083,27000
182034557,2549,43435528,0.9049068333333333,6544742,2iGccofYbsAwg9GnxJA45iRNoGQfR4oYNjnptSzNx217,181,0.071008238524912,6820,1234484,229544
182043198,1433,45517187,0.9482747291666667,3628540,RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,142,0.099092812281926,5613,797079,16282
182051839,1697,45086291,0.9392977291666667,39321929,Cp41owfd5ERNtokD3ddY3M7kGMYMXRcJheyGPFE3QrDq,160,0.09428403064231,443399,70943857,6318243
182060480,1555,45139101,0.9403979375,4133381,Gdo6FaCtTQqGYsmDQrX2icSZeqDCdVizGzBDNbiqCGbJ,199,0.12797427652733,7270,1446761,53182
182069121,1773,45015754,0.9378282083333334,4684657,8fp2i8jhVcspsXUcHMQAnfQknT9nmuxFASdv6kV2FkwU,183,0.10321489001692,7619,1394314,27000
182077762,1948,44320143,0.9233363125,10002564,Ninja1spj6n9t5hVYgF3PdnYz2PLnkt7rvaw3firmjs,144,0.073921971252567,76112,10960127,4251784
182086403,2942,43676138,0.9099195416666667,7413587,DUND26mEDfFeaPsVof3YvbXDRvpuQX7HMUJrLgEWzYw4,107,0.036369816451394,5908,632174,27000
182095044,3781,38155218,0.794900375,9506126,GmCxjmjKZoaKN1DKunbYq8RCYib94Nm3sHyncFfofaF5,83,0.021951864586088,5690,472251,16000
182103685,2006,44212876,0.9211015833333334,5034449,B9gWUXAja3hefHpuBsrvt5KKZVbitZieQfwpLbKpqen4,152,0.075772681954138,5157,783898,8000
182112326,1813,45132502,0.9402604583333334,4605876,2qprVNLV2BP3yApsiFgXoArtsX2oqX3hi7XsKo1vSDVP,111,0.061224489795918,6277,696751,27000
182120967,1560,44845795,0.9342873958333333,3965036,H5Ax4BfVotaCPJXYvHEKVNghU4rYHRAng8zitpTBjNAe,119,0.076282051282051,5967,710072,16282
182129608,5019,34928988,0.72768725,12591911,PUmpKiNnSVAZ3w4KaFX6jKSjXUNHFShGkXbERo54xjb,84,0.01673640167364,5581,468822,18867
182138249,4167,41420993,0.8629373541666666,10551068,D91hS1rccFa5idPr9TpWmhPxfyJCtzHaet2juYzQNrPC,129,0.030957523398128,6606,852135,165000
182146890,3377,26596870,0.5541014583333334,8475802,XkCriyrNwS3G4rzAXtG5B1nnvb5Ka1JtCku93VqeKAr,62,0.018359490672194,5429,336603,8000
182155531,1615,23787703,0.49557714583333334,4057772,7v9hri2v73QtzPq8YoXEinq7FSk53FdAqdEagWY7b1wV,71,0.043962848297214,5289,375543,8943
182164172,2235,44399875,0.9249973958333333,6301677,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,166,0.07427293064877,13333,2213354,139953
182172813,1255,45230266,0.9422972083333333,3216305,G3gDtuC1b5iKaoxCnVZpPuGNyVdFher1QRvD6Tfe6jRQ,149,0.11872509960159,5756,857609,32389
182181454,2597,26377185,0.5495246875,6520202,DUND26mEDfFeaPsVof3YvbXDRvpuQX7HMUJrLgEWzYw4,68,0.026184058529072,5374,365404,14561
182190095,1809,45007495,0.9376561458333333,12522602,BFMufPp4wW276nFzB7FVHgtY8FTahzn53kxxJaNpPGu6,153,0.084577114427861,109544,16760203,7213755
182198736,1879,43754171,0.9115452291666667,4835867,XkCriyrNwS3G4rzAXtG5B1nnvb5Ka1JtCku93VqeKAr,198,0.10537519957424,6044,1196733,105000
182207377,2175,45283062,0.943397125,5669117,9MySck9qTMMPMUwFnh1rAYk6eStsBkUbKSBTnAeKmJXu,166,0.07632183908046,7640,1268234,45000
182216018,3626,7614600,0.1586375,9080000,6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,0,0,0,0,0
182224659,2569,43956755,0.9157657291666667,6548443,3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt,157,0.061113273647334,6477,1016886,124642
182233300,1915,44482682,0.9267225416666667,5007456,LA1NEzryoih6CQW3gwQqJQffK2mKgnXcjSQZSRpM3wc,168,0.087728459530026,7499,1259912,27000
182241941,7306,15342600,0.3196375,18295000,Certusm1sa411sMpV9FPqU5dXAYhmmhygvxJ23S6hJ24,0,0,0,0,0
182250582,1917,44803804,0.9334125833333333,5570192,5Us18hLZPXJTS4QVuGSsUw137Dyd2tgBaem24Xsf5nBS,131,0.068335941575378,16759,2195383,529999
182259223,240,504000,0.0105,600000,Cb2EjFfZ7Aom2zPze2no9SZ65kttTa4jR6Ug4NR6vpPu,0,0,0,0,0
182267864,2405,44184016,0.9205003333333334,10123825,5EhGYUyQNrxgUbuYF4vbL2SZDT6RMfhq3yjeyevvULeC,153,0.063617463617464,58514,8952650,7651640
182276505,2233,4689300,0.09769375,5590000,Certusm1sa411sMpV9FPqU5dXAYhmmhygvxJ23S6hJ24,0,0,0,0,0
182285146,2617,31818953,0.6628948541666667,6669889,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,89,0.034008406572411,7357,654777,111564
182293787,3123,43347709,0.9030772708333333,7921412,32G1W4XLPcPBw9goEg5WyYoq5LS9kK63uRVMeRsPFjDf,131,0.041946845981428,6434,842824,44658
182302428,6992,14683200,0.3059,17512500,Certusm1sa411sMpV9FPqU5dXAYhmmhygvxJ23S6hJ24,0,0,0,0,0
182354274,2449,44100843,0.9187675625,6254753,8n4pc4sCJtBeLfJdGyJn6EcZuhtfTiepRa9ExdJFdmEN,168,0.068599428338097,6396,1074505,40499
182362915,684,45980962,0.9579367083333333,2115296,9QA1fzbAKJicmRoFa9wFnYYx2PGYn97s8Nh6VojBMvCi,167,0.24415204678363,9405,1570591,111124
182371556,3527,42848375,0.8926744791666666,8892016,8zu5yVC3HdaaNVU3nFhN8XWR5zRK18LHd78gL7vxX6Va,107,0.030337397221435,5785,619032,20000
182380197,3161,43246662,0.900972125,10810382,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,140,0.044289781714647,46255,6475764,2276312
182388838,2035,44593939,0.9290403958333333,5493230,5C3riB5Ugmj73ta3mpSzYb2SZuoF8fcsaciZPYKCHnUp,180,0.088452088452088,9175,1651460,64400
182397479,0,0,0,0,FLWc77X8dKh5RdJe5xMFxry8kvSVUbo9G4MQ8hCAg5ve,,,,,
182406120,930,45916807,0.9566001458333333,5114081,4XspXDcJy3DWZsVdaXrt8pE1xhcLpXDKkhj9XyjmWWNy,195,0.20967741935484,33426,6518162,2365802
182414761,2161,44506788,0.92722475,5480945,G2TBEh2ahNGS9tGnuBNyDduNjyfUtGhMcssgRb8b6KfH,152,0.070337806571032,5966,906890,55000
182423402,3026,25348018,0.5280837083333333,7605876,GouVGx4SYvSaDKZaJL9g2YJ3jQqGENYCAHbetsuDCwTa,73,0.024124256444151,5640,411752,20000
182432043,971,27970223,0.5827129791666666,2456243,DiGifdKABxzru2KsjN3YkZZmWP9mVMYK8HWadjtPtJit,120,0.12358393408857,5312,637485,7000
182440684,4300,9030000,0.188125,10785000,6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,0,0,0,0,0
